method,dataset,scale,image_name,base_name,hr_path,lr_path,pred_path,error,width,height,crop_border,psnr_rgb,ssim_rgb,psnr_y,ssim_y
MambaIRv2,Urban100,4,img035.png,img035,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img035.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img035x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img035x4_MambaIRv2.png,,1024,688,4,30.440781750976576,0.9123060939155296,31.952427118618196,0.9299596885618393
MambaIRv2,Urban100,4,img036.png,img036,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img036.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img036x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img036x4_MambaIRv2.png,,700,1024,4,28.568912321402014,0.9014285232300002,29.896543428577075,0.9117925979183663
MambaIRv2,Urban100,4,img037.png,img037,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img037.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img037x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img037x4_MambaIRv2.png,,740,1024,4,25.89609558746311,0.8244453168856317,27.29455048984603,0.8445126665647605
MambaIRv2,Urban100,4,img038.png,img038,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img038.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img038x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img038x4_MambaIRv2.png,,768,1024,4,26.954257641045874,0.7215317529903907,28.48342574707687,0.7630748003469596
MambaIRv2,Urban100,4,img039.png,img039,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img039.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img039x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img039x4_MambaIRv2.png,,768,1024,4,23.69348428559298,0.8330302460986657,25.13058838008511,0.8496720634812175
MambaIRv2,Urban100,4,img040.png,img040,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img040.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img040x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img040x4_MambaIRv2.png,,1024,576,4,29.898327858093644,0.9585581321494617,31.339666435327977,0.9655368834384555
MambaIRv2,Urban100,4,img041.png,img041,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img041.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img041x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img041x4_MambaIRv2.png,,1024,680,4,28.08943531349832,0.9247913392740474,29.685723683695294,0.9352940387100082
MambaIRv2,Urban100,4,img042.png,img042,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img042.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img042x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img042x4_MambaIRv2.png,,1024,680,4,29.633053634577067,0.9238058960454976,30.959163783047636,0.9301067314859237
MambaIRv2,Urban100,4,img043.png,img043,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img043.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img043x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img043x4_MambaIRv2.png,,1024,672,4,33.8191464905332,0.9320531180285379,35.78017481266887,0.9514536479749616
MambaIRv2,Urban100,4,img044.png,img044,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img044.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img044x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img044x4_MambaIRv2.png,,1024,680,4,34.02026315137433,0.9269516635950765,36.261191280543244,0.9427410656821262
MambaIRv2,Urban100,4,img045.png,img045,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img045.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img045x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img045x4_MambaIRv2.png,,1024,768,4,24.98321002993154,0.8148180551411227,26.300599625494947,0.8218446678111161
MambaIRv2,Urban100,4,img046.png,img046,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img046.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img046x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img046x4_MambaIRv2.png,,692,1024,4,23.727486271343864,0.8368892295506679,25.00382438044378,0.8401988189828642
MambaIRv2,Urban100,4,img047.png,img047,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img047.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img047x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img047x4_MambaIRv2.png,,1024,616,4,22.252528212448595,0.8612980308018222,23.722969131768714,0.8695695981232211
MambaIRv2,Urban100,4,img048.png,img048,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img048.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img048x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img048x4_MambaIRv2.png,,684,1024,4,21.63255372281206,0.8992521499011278,22.946224361341038,0.9068135405293803
MambaIRv2,Urban100,4,img049.png,img049,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img049.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img049x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img049x4_MambaIRv2.png,,1024,680,4,23.340642633587066,0.8025342631733472,24.924512020000968,0.821275796711244
MambaIRv2,Urban100,4,img050.png,img050,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img050.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img050x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img050x4_MambaIRv2.png,,680,1024,4,24.73761443360392,0.8259407672170372,26.15021736662335,0.8399895060265327
MambaIRv2,Urban100,4,img051.png,img051,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img051.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img051x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img051x4_MambaIRv2.png,,1024,680,4,26.97293055912711,0.8736611806927135,28.48315441668293,0.8902394550969033
MambaIRv2,Urban100,4,img052.png,img052,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img052.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img052x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img052x4_MambaIRv2.png,,1024,680,4,30.25411034851355,0.9300381141507685,31.653657653324323,0.942248804811652
MambaIRv2,Urban100,4,img053.png,img053,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img053.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img053x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img053x4_MambaIRv2.png,,1024,656,4,22.266091307739533,0.792915421859603,23.604315986477214,0.8028609135858729
MambaIRv2,Urban100,4,img054.png,img054,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img054.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img054x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img054x4_MambaIRv2.png,,1024,680,4,20.657796040888265,0.7177331083966312,22.13428238637303,0.7338873765294346
MambaIRv2,Urban100,4,img055.png,img055,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img055.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img055x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img055x4_MambaIRv2.png,,1024,768,4,33.79322376691486,0.9322911025015285,35.948796193380325,0.9620487629148549
MambaIRv2,Urban100,4,img056.png,img056,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img056.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img056x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img056x4_MambaIRv2.png,,1024,768,4,25.393300437043802,0.841187149446173,26.783544502351,0.8549634021762573
MambaIRv2,Urban100,4,img057.png,img057,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img057.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img057x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img057x4_MambaIRv2.png,,1024,724,4,32.14255461793625,0.9287792006056365,33.68491905616545,0.941569261850889
MambaIRv2,Urban100,4,img058.png,img058,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img058.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img058x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img058x4_MambaIRv2.png,,1024,692,4,26.994616375138627,0.9115968824510303,28.474023814777844,0.9199116759053519
MambaIRv2,Urban100,4,img059.png,img059,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img059.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img059x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img059x4_MambaIRv2.png,,1024,664,4,22.61220538363435,0.8195344637797981,23.991859733171488,0.8349606439810068
MambaIRv2,Urban100,4,img060.png,img060,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img060.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img060x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img060x4_MambaIRv2.png,,1024,680,4,21.943503760923626,0.6358685388121269,23.2654656417056,0.6477929951899958
MambaIRv2,Urban100,4,img061.png,img061,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img061.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img061x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img061x4_MambaIRv2.png,,1024,672,4,24.509129301901496,0.827476390449481,26.13273705210815,0.8391209045672042
MambaIRv2,Urban100,4,img062.png,img062,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img062.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img062x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img062x4_MambaIRv2.png,,1024,680,4,23.028925963013194,0.9009966301079061,24.466409402692832,0.9112890452286607
MambaIRv2,Urban100,4,img063.png,img063,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img063.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img063x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img063x4_MambaIRv2.png,,1000,980,4,22.359997535897826,0.6320010032708713,23.72155787047265,0.6652771894684325
MambaIRv2,Urban100,4,img064.png,img064,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img064.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img064x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img064x4_MambaIRv2.png,,1024,680,4,26.72193869038219,0.8366197572331829,28.102230630408172,0.84877308132667
MambaIRv2,Urban100,4,img065.png,img065,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img065.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img065x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img065x4_MambaIRv2.png,,1024,680,4,24.89593042133047,0.7907114140555968,26.568102647668667,0.8064785841165968
MambaIRv2,Urban100,4,img066.png,img066,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img066.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img066x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img066x4_MambaIRv2.png,,1024,864,4,21.772309368532326,0.6962359934938548,23.097120586021585,0.7143815900970526
MambaIRv2,Urban100,4,img067.png,img067,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img067.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img067x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img067x4_MambaIRv2.png,,1024,680,4,21.933436549845876,0.9244887932967231,23.474164370835055,0.9414274336608168
MambaIRv2,Urban100,4,img068.png,img068,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img068.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img068x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img068x4_MambaIRv2.png,,1024,1024,4,31.277958062637875,0.9265157171487478,32.7332271611828,0.9366374787138241
MambaIRv2,Urban100,4,img069.png,img069,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img069.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img069x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img069x4_MambaIRv2.png,,1200,824,4,24.511074571671024,0.803492072813652,25.826360101610327,0.817716485386394
MambaIRv2,Urban100,4,img070.png,img070,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img070.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img070x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img070x4_MambaIRv2.png,,1024,768,4,21.283139945130323,0.6327615803441992,22.60860764062627,0.6490327380498822
MambaIRv2,Urban100,4,img071.png,img071,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img071.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img071x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img071x4_MambaIRv2.png,,1024,768,4,27.67122013380614,0.690046276506144,29.024241705465684,0.7211354746790952
MambaIRv2,Urban100,4,img072.png,img072,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img072.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img072x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img072x4_MambaIRv2.png,,680,1024,4,21.379760886904936,0.8953884793467092,22.711511703836607,0.8996259129308799
MambaIRv2,Urban100,4,img073.png,img073,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img073.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img073x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img073x4_MambaIRv2.png,,1024,764,4,20.17566843061138,0.6804202397569385,21.442070399433035,0.6941526964682807
MambaIRv2,Urban100,4,img074.png,img074,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img074.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img074x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img074x4_MambaIRv2.png,,680,1024,4,24.902376116073157,0.8551432695067313,26.387767859896147,0.8630047297476124
MambaIRv2,Urban100,4,img075.png,img075,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img075.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img075x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img075x4_MambaIRv2.png,,1024,680,4,31.921610874082905,0.8930236041616476,33.844118647771325,0.9134687885296043
MambaIRv2,Urban100,4,img076.png,img076,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img076.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img076x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img076x4_MambaIRv2.png,,1024,676,4,24.28062326336918,0.8426558399452931,25.894047319698995,0.8595045771223153
MambaIRv2,Urban100,4,img077.png,img077,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img077.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img077x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img077x4_MambaIRv2.png,,1024,680,4,21.732557825924946,0.7110285726809304,23.113775006719898,0.7255768091373945
MambaIRv2,Urban100,4,img078.png,img078,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img078.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img078x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img078x4_MambaIRv2.png,,1024,732,4,28.700583352802113,0.8155313996183468,30.02519718885051,0.8419259535362343
MambaIRv2,Urban100,4,img079.png,img079,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img079.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img079x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img079x4_MambaIRv2.png,,1024,768,4,25.01862681512066,0.7336674707578276,26.478937013520966,0.7583650087160372
MambaIRv2,Urban100,4,img080.png,img080,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img080.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img080x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img080x4_MambaIRv2.png,,776,1036,4,35.566983872057456,0.9573831995505447,37.149045806173156,0.968404519767582
MambaIRv2,Urban100,4,img081.png,img081,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img081.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img081x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img081x4_MambaIRv2.png,,1024,1024,4,36.9646565247997,0.9631156023381884,40.55695244248821,0.9839229881915726
MambaIRv2,Urban100,4,img082.png,img082,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img082.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img082x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img082x4_MambaIRv2.png,,1024,1024,4,33.40750471231452,0.940061113763108,34.98277506172925,0.9567900279282331
MambaIRv2,Urban100,4,img083.png,img083,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img083.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img083x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img083x4_MambaIRv2.png,,1004,1024,4,22.093413243018997,0.7744072243235242,23.359979823891717,0.7862834637850881
MambaIRv2,Urban100,4,img084.png,img084,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img084.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img084x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img084x4_MambaIRv2.png,,1024,1024,4,28.462560476226596,0.8403781967085711,30.093891656852506,0.8645527416516339
MambaIRv2,Urban100,4,img085.png,img085,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img085.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img085x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img085x4_MambaIRv2.png,,1024,676,4,28.33112673438446,0.9253326420284013,29.950234696097695,0.9369394124465259
MambaIRv2,Urban100,4,img086.png,img086,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img086.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img086x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img086x4_MambaIRv2.png,,1024,768,4,30.587834400652852,0.8967161967603124,32.01310015907116,0.9099071087822672
MambaIRv2,Urban100,4,img087.png,img087,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img087.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img087x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img087x4_MambaIRv2.png,,1024,1024,4,29.56997937111609,0.918308977191487,31.131415104161057,0.937947056746263
MambaIRv2,Urban100,4,img088.png,img088,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img088.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img088x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img088x4_MambaIRv2.png,,1024,672,4,18.983619769269907,0.6335385799961694,20.289684220888443,0.646752920735105
MambaIRv2,Urban100,4,img089.png,img089,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img089.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img089x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img089x4_MambaIRv2.png,,768,1024,4,26.07655994669615,0.7617938407696423,27.422818555241815,0.777355236113605
MambaIRv2,Urban100,4,img090.png,img090,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img090.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img090x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img090x4_MambaIRv2.png,,1024,680,4,40.04371386061388,0.9779916321648159,42.10613323762842,0.9866885216237853
MambaIRv2,Urban100,4,img091.png,img091,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img091.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img091x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img091x4_MambaIRv2.png,,1024,680,4,23.272583288501547,0.7474362144229993,25.08411718399647,0.7754539130188474
MambaIRv2,Urban100,4,img092.png,img092,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img092.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img092x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img092x4_MambaIRv2.png,,1024,692,4,19.466164081307575,0.7388358764094652,20.79958873173795,0.7559045121139228
MambaIRv2,Urban100,4,img093.png,img093,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img093.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img093x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img093x4_MambaIRv2.png,,1024,768,4,32.200910206717765,0.940989326087109,33.78676655540428,0.9547019768721604
MambaIRv2,Urban100,4,img094.png,img094,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img094.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img094x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img094x4_MambaIRv2.png,,1024,768,4,26.63329912343206,0.7924925485458268,28.05801490652535,0.8261739831348253
